file,key,language,path,state,value,source_value,comment
Localizable,home.pausedCards %lld,fa,plural.other,translated,%lld صدف در بازیِ متوقف‌شده,%lld shells paused,"VoiceOver value for a level tile that holds a paused run, saying how many shells are being kept."
Localizable,home.pausedCards %lld,fi,plural.one,translated,%lld simpukka tauolla,%lld shell paused,"VoiceOver value for a level tile that holds a paused run, saying how many shells are being kept."
Localizable,home.pausedCards %lld,fi,plural.other,translated,%lld simpukkaa tauolla,%lld shells paused,"VoiceOver value for a level tile that holds a paused run, saying how many shells are being kept."
Localizable,home.pausedCards %lld,fo,plural.one,translated,%lld skel sett á steðg,%lld shell paused,"VoiceOver value for a level tile that holds a paused run, saying how many shells are being kept."
Localizable,home.pausedCards %lld,fo,plural.other,translated,%lld skel sett á steðg,%lld shells paused,"VoiceOver value for a level tile that holds a paused run, saying how many shells are being kept."
Localizable,home.pausedCards %lld,fr,plural.one,translated,%lld coquillage en pause,%lld shell paused,"VoiceOver value for a level tile that holds a paused run, saying how many shells are being kept."
Localizable,home.pausedCards %lld,fr,plural.other,translated,%lld coquillages en pause,%lld shells paused,"VoiceOver value for a level tile that holds a paused run, saying how many shells are being kept."
Localizable,home.pausedCards %lld,ga,plural.one,translated,%lld bhlaosc ar sos,%lld shell paused,"VoiceOver value for a level tile that holds a paused run, saying how many shells are being kept."
Localizable,home.pausedCards %lld,ga,plural.other,translated,%lld blaosc ar sos,%lld shells paused,"VoiceOver value for a level tile that holds a paused run, saying how many shells are being kept."
Localizable,home.pausedCards %lld,gl,plural.one,translated,%lld cuncha en pausa,%lld shell paused,"VoiceOver value for a level tile that holds a paused run, saying how many shells are being kept."
Localizable,home.pausedCards %lld,gl,plural.other,translated,%lld cunchas en pausa,%lld shells paused,"VoiceOver value for a level tile that holds a paused run, saying how many shells are being kept."
Localizable,home.pausedCards %lld,gu,plural.one,translated,%lld છીપ રોકાયેલી રમતમાં સાચવેલી,%lld shell paused,"VoiceOver value for a level tile that holds a paused run, saying how many shells are being kept."
Localizable,home.pausedCards %lld,gu,plural.other,translated,%lld છીપો રોકાયેલી રમતમાં સાચવેલી,%lld shells paused,"VoiceOver value for a level tile that holds a paused run, saying how many shells are being kept."
Localizable,home.pausedCards %lld,he,plural.one,translated,%lld צדפה שמורה במשחק מושהה,%lld shell paused,"VoiceOver value for a level tile that holds a paused run, saying how many shells are being kept."
Localizable,home.pausedCards %lld,he,plural.other,translated,%lld צדפות שמורות במשחק מושהה,%lld shells paused,"VoiceOver value for a level tile that holds a paused run, saying how many shells are being kept."
Localizable,home.pausedCards %lld,hi,plural.one,translated,%lld सीपी रुके हुए खेल में सुरक्षित,%lld shell paused,"VoiceOver value for a level tile that holds a paused run, saying how many shells are being kept."
Localizable,home.pausedCards %lld,hi,plural.other,translated,%lld सीपियाँ रुके हुए खेल में सुरक्षित,%lld shells paused,"VoiceOver value for a level tile that holds a paused run, saying how many shells are being kept."
Localizable,home.pausedCards %lld,hr,plural.one,translated,%lld školjka na pauzi,%lld shell paused,"VoiceOver value for a level tile that holds a paused run, saying how many shells are being kept."
Localizable,home.pausedCards %lld,hr,plural.other,translated,%lld školjki na pauzi,%lld shells paused,"VoiceOver value for a level tile that holds a paused run, saying how many shells are being kept."
Localizable,home.pausedCards %lld,hu,plural.one,translated,%lld kagyló szüneteltetve,%lld shell paused,"VoiceOver value for a level tile that holds a paused run, saying how many shells are being kept."
Localizable,home.pausedCards %lld,hu,plural.other,translated,%lld kagyló szüneteltetve,%lld shells paused,"VoiceOver value for a level tile that holds a paused run, saying how many shells are being kept."
Localizable,home.pausedCards %lld,hy,plural.one,translated,%lld խեցի դադարի մեջ,%lld shell paused,"VoiceOver value for a level tile that holds a paused run, saying how many shells are being kept."
Localizable,home.pausedCards %lld,hy,plural.other,translated,%lld խեցի դադարի մեջ,%lld shells paused,"VoiceOver value for a level tile that holds a paused run, saying how many shells are being kept."
Localizable,home.pausedCards %lld,id,plural.one,translated,%lld kerang dijeda,%lld shell paused,"VoiceOver value for a level tile that holds a paused run, saying how many shells are being kept."
Localizable,home.pausedCards %lld,id,plural.other,translated,%lld kerang dijeda,%lld shells paused,"VoiceOver value for a level tile that holds a paused run, saying how many shells are being kept."
Localizable,home.pausedCards %lld,is,plural.one,translated,%lld skel í bið,%lld shell paused,"VoiceOver value for a level tile that holds a paused run, saying how many shells are being kept."
Localizable,home.pausedCards %lld,is,plural.other,translated,%lld skeljar í bið,%lld shells paused,"VoiceOver value for a level tile that holds a paused run, saying how many shells are being kept."
Localizable,home.pausedCards %lld,it,plural.one,translated,%lld conchiglia in pausa,%lld shell paused,"VoiceOver value for a level tile that holds a paused run, saying how many shells are being kept."
Localizable,home.pausedCards %lld,it,plural.other,translated,%lld conchiglie in pausa,%lld shells paused,"VoiceOver value for a level tile that holds a paused run, saying how many shells are being kept."
Localizable,home.pausedCards %lld,ja,plural.one,translated,一時停止中：貝がら%lld個,%lld shell paused,"VoiceOver value for a level tile that holds a paused run, saying how many shells are being kept."
Localizable,home.pausedCards %lld,ja,plural.other,translated,一時停止中：貝がら%lld個,%lld shells paused,"VoiceOver value for a level tile that holds a paused run, saying how many shells are being kept."
Localizable,home.pausedCards %lld,ka,plural.one,translated,%lld ნიჟარა პაუზაზეა,%lld shell paused,"VoiceOver value for a level tile that holds a paused run, saying how many shells are being kept."
Localizable,home.pausedCards %lld,ka,plural.other,translated,%lld ნიჟარა პაუზაზეა,%lld shells paused,"VoiceOver value for a level tile that holds a paused run, saying how many shells are being kept."
Localizable,home.pausedCards %lld,kk,plural.one,translated,%lld бақалшақ кідіртілді,%lld shell paused,"VoiceOver value for a level tile that holds a paused run, saying how many shells are being kept."
Localizable,home.pausedCards %lld,kk,plural.other,translated,%lld бақалшақ кідіртілді,%lld shells paused,"VoiceOver value for a level tile that holds a paused run, saying how many shells are being kept."
Localizable,home.pausedCards %lld,km,plural.one,translated,សំបកខ្យង %lld ត្រូវបានរក្សាទុកក្នុងហ្គេមដែលផ្អាក,%lld shell paused,"VoiceOver value for a level tile that holds a paused run, saying how many shells are being kept."
Localizable,home.pausedCards %lld,km,plural.other,translated,សំបកខ្យង %lld ត្រូវបានរក្សាទុកក្នុងហ្គេមដែលផ្អាក,%lld shells paused,"VoiceOver value for a level tile that holds a paused run, saying how many shells are being kept."
Localizable,home.pausedCards %lld,kn,plural.one,translated,%lld ಚಿಪ್ಪು ವಿರಾಮದಲ್ಲಿರುವ ಆಟದಲ್ಲಿ ಉಳಿಸಲಾಗಿದೆ,%lld shell paused,"VoiceOver value for a level tile that holds a paused run, saying how many shells are being kept."
Localizable,home.pausedCards %lld,kn,plural.other,translated,%lld ಚಿಪ್ಪುಗಳು ವಿರಾಮದಲ್ಲಿರುವ ಆಟದಲ್ಲಿ ಉಳಿಸಲಾಗಿದೆ,%lld shells paused,"VoiceOver value for a level tile that holds a paused run, saying how many shells are being kept."
Localizable,home.pausedCards %lld,ko,plural.one,translated,일시 정지 중: 조개껍데기 %lld개,%lld shell paused,"VoiceOver value for a level tile that holds a paused run, saying how many shells are being kept."
Localizable,home.pausedCards %lld,ko,plural.other,translated,일시 정지 중: 조개껍데기 %lld개,%lld shells paused,"VoiceOver value for a level tile that holds a paused run, saying how many shells are being kept."
Localizable,home.pausedCards %lld,lo,plural.one,translated,ເປືອກຫອຍ %lld ຖືກເກັບໄວ້ໃນເກມທີ່ຢຸດພັກ,%lld shell paused,"VoiceOver value for a level tile that holds a paused run, saying how many shells are being kept."
Localizable,home.pausedCards %lld,lo,plural.other,translated,ເປືອກຫອຍ %lld ຖືກເກັບໄວ້ໃນເກມທີ່ຢຸດພັກ,%lld shells paused,"VoiceOver value for a level tile that holds a paused run, saying how many shells are being kept."
Localizable,home.pausedCards %lld,lt,plural.one,translated,%lld kriauklė pristabdyta,%lld shell paused,"VoiceOver value for a level tile that holds a paused run, saying how many shells are being kept."
